time,temperature_2m_mean (°C),daylight_duration (s),snowfall_sum (cm),relative_humidity_2m_mean (%),pressure_msl_mean (hPa),temperature_2m_max (°C),temperature_2m_min (°C),cloud_cover_mean (%),wind_speed_10m_max (km/h),precipitation_sum (mm),sunshine_duration (s),longitude,latitude,elevation,temp_range,sunshine_ratio,target_temp_next_day,month,day_of_week,day_of_year_sin,day_of_year_cos,wind_dir_sin,wind_dir_cos
2023-12-28,10.2,34922.54,0.0,42,1017.1,18.4,1.5,60,14.5,0.5,27791.62,59.648438,36.309315,986.0,16.9,0.7958075214460345,1.8,12,3,-0.05161966722325418,0.9986668162884759,-0.9271838545667874,0.37460659341591196
2023-12-29,1.8,34946.53,0.0,78,1033.2,7.1,-1.8,92,19.9,0.2,0.0,59.648438,36.309315,986.0,8.9,0.0,2.3,12,4,-0.034421611622745804,0.9994074007397048,0.45399049973954686,-0.8910065241883678
2023-12-30,2.3,34973.9,0.0,71,1027.7,9.8,-4.0,1,10.7,0.0,30289.61,59.648438,36.309315,986.0,13.8,0.8660632643199643,5.3,12,5,-0.01721335615583528,0.9998518392091162,-0.9848077530122081,0.17364817766692997
2023-12-31,5.3,35004.57,0.0,39,1020.4,13.2,-2.2,0,10.5,0.0,30542.86,59.648438,36.309315,986.0,15.399999999999999,0.8725392141654646,7.3,12,6,6.432490598706546e-16,1.0,-0.9659258262890684,0.2588190451025203
2024-01-01,7.3,35038.47,0.0,50,1021.4,14.1,1.1,70,13.9,0.0,29571.22,59.648438,36.309315,986.0,13.0,0.843964362599166,4.1,1,0,0.017213356155834685,0.9998518392091162,-0.8571673007021121,-0.5150380749100544
2024-01-02,4.1,35075.55,0.0,69,1024.7,9.8,-0.9,8,10.0,0.0,30388.3,59.648438,36.309315,986.0,10.700000000000001,0.8663670277443973,5.4,1,1,0.03442161162274574,0.9994074007397048,0.01745240643728344,-0.9998476951563913
2024-01-03,5.4,35115.72,0.0,55,1014.3,12.2,-2.2,71,13.1,0.0,30216.52,59.648438,36.309315,986.0,14.399999999999999,0.8604841364494306,7.3,1,2,0.051619667223253764,0.998666816288476,-0.9902680687415704,0.13917310096006547
2024-01-04,7.3,35158.93,0.0,56,1016.2,14.1,1.0,34,11.7,0.1,19562.08,59.648438,36.309315,986.0,13.1,0.5563900835434981,6.5,1,3,0.06880242680231986,0.9976303053065857,-0.9563047559630354,0.2923717047227367
2024-01-05,6.5,35205.09,0.0,52,1015.4,15.2,0.4,42,10.6,0.0,31013.95,59.648438,36.309315,986.0,14.799999999999999,0.8809507375211938,7.8,1,4,0.08596479873744647,0.9962981749346078,-0.7660444431189781,0.6427876096865393
2024-01-06,7.8,35254.14,0.0,52,1015.2,14.6,0.4,61,22.7,2.0,28803.89,59.648438,36.309315,986.0,14.2,0.8170356729734437,2.6,1,5,0.10310169744743485,0.9946708199115211,-0.6560590289905074,0.7547095802227719
2024-01-07,2.6,35306.01,0.14,86,1026.5,6.8,-2.9,70,18.5,5.0,15050.34,59.648438,36.309315,986.0,9.7,0.4262826640563462,4.9,1,6,0.1202080448993527,0.9927487224577402,-0.2588190451025207,0.9659258262890683
2024-01-08,4.9,35360.62,0.0,47,1021.2,12.4,-4.0,15,15.6,0.0,31215.57,59.648438,36.309315,986.0,16.4,0.8827777906609103,8.1,1,0,0.13727877211326478,0.9905324521322229,-0.9612616959383188,0.2756373558169994
2024-01-09,8.1,35417.9,0.0,35,1017.3,16.2,1.8,53,17.5,0.0,30903.81,59.648438,36.309315,986.0,14.399999999999999,0.8725477795126193,6.0,1,1,0.15430882066428117,0.9880226656636976,-0.9396926207859083,0.342020143325669
2024-01-10,6.0,35477.78,0.0,51,1015.3,15.6,0.0,48,16.1,0.0,31330.79,59.648438,36.309315,986.0,15.6,0.8831102171556394,4.8,1,2,0.1712931441814776,0.9852201067560606,0.12186934340514748,0.992546151641322
2024-01-11,4.8,35540.19,0.0,67,1020.4,9.9,0.6,85,18.8,0.0,29664.31,59.648438,36.309315,986.0,9.3,0.8346694263592851,5.3,1,3,0.1882267098432442,0.9821256058680006,0.37460659341591224,-0.9271838545667873
2024-01-12,5.3,35605.05,0.0,67,1010.1,14.0,-1.5,78,12.2,0.0,27515.24,59.648438,36.309315,986.0,15.5,0.7727903766460095,7.6,1,4,0.2051044998686192,0.9787400799669153,-0.6946583704589976,0.7193398003386509
2024-01-13,7.6,35672.44,0.0,55,1010.9,15.8,0.7,35,12.7,0.0,31413.83,59.648438,36.309315,986.0,15.100000000000001,0.8806190437211472,4.9,1,5,0.2219215130041655,0.9750645322571948,0.4067366430758002,0.9135454576426009
2024-01-14,4.9,35743.1,0.0,74,1017.0,11.9,-0.6,71,20.0,0.0,29949.24,59.648438,36.309315,986.0,12.5,0.8379027001015581,1.9,1,6,0.2386727660059501,0.9711000518829505,0.8910065241883679,-0.45399049973954675
2024-01-15,1.9,35817.04,0.0,79,1022.8,7.9,-1.8,39,19.2,0.0,26860.89,59.648438,36.309315,986.0,9.700000000000001,0.7499472318203849,2.4,1,0,0.255353295116187,0.9668478136052775,0.2249510543438652,-0.9743700647852351
2024-01-16,2.4,35894.11,0.0,82,1023.4,10.6,-2.6,46,17.2,0.0,29682.11,59.648438,36.309315,986.0,13.2,0.8269353941356953,5.0,1,1,0.2719581575341055,0.9623090774541486,0.3090169943749475,-0.9510565162951535
2024-01-17,5.0,35974.16,0.0,58,1019.0,13.8,-2.8,56,12.4,0.0,27223.19,59.648438,36.309315,986.0,16.6,0.7567428954560717,6.1,1,2,0.288482432880609,0.9574851883550393,-0.9659258262890684,0.2588190451025203
2024-01-18,6.1,36057.04,0.0,55,1023.2,13.7,-0.4,79,12.3,0.0,26562.89,59.648438,36.309315,986.0,14.1,0.7366908098945448,1.9,1,3,0.30492122465628907,0.9523775757303974,-0.9335804264972017,0.3583679495453004
2024-01-19,1.9,36142.6,0.0,81,1028.5,7.3,-2.7,38,8.4,0.0,20558.69,59.648438,36.309315,986.0,10.0,0.5688215568332107,3.7,1,4,0.3212696616923644,0.9469877530760753,0.6427876096865395,-0.7660444431189779
2024-01-20,3.7,36230.72,0.0,59,1023.9,12.5,-3.7,16,9.8,0.0,31958.81,59.648438,36.309315,986.0,16.2,0.8820914958355782,6.2,1,5,0.3375228995941133,0.9413173175128471,-0.9563047559630354,0.2923717047227367
2024-01-21,6.2,36321.24,0.0,35,1019.1,14.2,-1.2,88,11.3,0.0,25200.0,59.648438,36.309315,986.0,15.399999999999999,0.6938089118102796,6.9,1,6,0.3536761221763716,0.9353679493131483,-0.992546151641322,0.12186934340514768
2024-01-22,6.9,36414.03,0.0,40,1022.8,14.7,-0.2,33,11.1,0.0,32412.81,59.648438,36.309315,986.0,14.899999999999999,0.8901187262162414,3.6,1,0,0.3697245428906731,0.9291414114031743,-0.8910065241883678,-0.4539904997395469
2024-01-23,3.6,36508.93,0.0,78,1027.0,9.3,-0.6,43,14.8,0.0,32377.66,59.648438,36.309315,986.0,9.9,0.8868422054549394,2.0,1,1,0.38566340624360707,0.9226395488404876,0.2249510543438652,-0.9743700647852351
2024-01-24,2.0,36605.84,0.14,92,1020.9,5.8,-0.5,78,9.5,2.4,19675.29,59.648438,36.309315,986.0,6.3,0.5374904660021462,0.3,1,2,0.401487989205973,0.9158642882672872,-0.5446390350150271,-0.838670567945424
2024-01-25,0.3,36704.59,1.05,91,1024.6,2.0,-3.0,100,15.7,2.5,0.0,59.648438,36.309315,986.0,5.0,0.0,2.7,1,3,0.4171936026123168,0.9088176373395029,0.12186934340514755,-0.992546151641322
2024-01-26,2.7,36805.06,0.0,82,1020.5,10.6,-3.8,89,10.5,0.0,23492.52,59.648438,36.309315,986.0,14.399999999999999,0.6382959299618042,6.9,1,4,0.4327755925504312,0.901501684131884,-0.9271838545667873,-0.3746065934159123
2024-01-27,6.9,36907.13,0.0,73,1012.1,13.8,1.8,71,9.6,1.0,26875.66,59.648438,36.309315,986.0,12.0,0.7281969635677443,6.7,1,5,0.4482293417404106,0.893918596519257,-0.6427876096865396,0.7660444431189778
2024-01-28,6.7,37010.66,0.0,77,1013.0,13.0,3.9,75,21.3,6.9,30847.21,59.648438,36.309315,986.0,9.1,0.8334682494178703,2.9,1,6,0.4635502709028509,0.886070621534138,-0.8480480961564261,0.5299192642332047
2024-01-29,2.9,37115.52,0.0,86,1025.3,5.8,0.6,99,14.2,1.4,2432.73,59.648438,36.309315,986.0,5.2,0.065544817909058,1.8,1,0,0.47873384011578846,0.8779600847008882,-0.17364817766693047,-0.984807753012208
2024-01-30,1.8,37221.61,0.0,84,1029.3,6.6,-3.7,64,13.9,0.0,28983.3,59.648438,36.309315,986.0,10.3,0.7786686282511691,0.4,1,1,0.49377555015997715,0.869589389346611,0.37460659341591224,-0.9271838545667873
2024-01-31,0.4,37328.78,0.0,72,1030.4,6.8,-4.1,45,10.7,0.0,32275.57,59.648438,36.309315,986.0,10.899999999999999,0.8646296503662858,-0.9,1,2,0.5086709438521044,0.8609610158889943,-0.9659258262890683,-0.25881904510252063
2024-02-01,-0.9,37436.91,0.0,77,1027.7,5.1,-5.8,30,9.5,0.0,31295.2,59.648438,36.309315,986.0,10.899999999999999,0.8359450606366817,-0.9,2,3,0.5234156073655503,0.8520775211013093,-0.34202014332566866,-0.9396926207859084
2024-02-02,-0.9,37546.11,4.83,85,1016.2,2.2,-4.1,100,23.0,6.9,4855.86,59.648438,36.309315,986.0,6.3,0.1293305751248265,-1.1,2,4,0.5380051715382996,0.8429415373547828,-0.984807753012208,-0.17364817766693033
2024-02-03,-1.1,37657.46,0.07,67,1020.2,4.8,-7.0,61,26.2,0.1,28800.0,59.648438,36.309315,986.0,11.8,0.7647887032210882,-2.4,2,5,0.5524353131676196,0.8335557718385699,-0.8480480961564261,0.5299192642332047
2024-02-04,-2.4,37771.0,0.0,73,1022.9,2.0,-9.8,25,15.3,0.0,33655.09,59.648438,36.309315,986.0,11.8,0.891029890656853,1.1,2,6,0.5667017562911176,0.8239230057575542,-0.9876883405951378,0.15643446504023067
2024-02-05,1.1,37886.59,0.0,66,1018.1,7.4,-3.7,11,12.8,0.0,34061.39,59.648438,36.309315,986.0,11.100000000000001,0.8990355162605028,3.8,2,0,0.5808002734538009,0.8140460935082178,-0.9205048534524405,0.3907311284892735
2024-02-06,3.8,38004.08,0.0,66,1012.8,10.9,-1.4,70,15.8,0.3,30132.66,59.648438,36.309315,986.0,12.3,0.7928796066106586,4.3,2,1,0.5947266869607634,0.8039279618328213,0.35836794954530027,0.9335804264972017
2024-02-07,4.3,38123.33,0.0,67,1020.6,12.4,-2.2,19,13.0,0.0,34359.19,59.648438,36.309315,986.0,14.600000000000001,0.9012641340617412,5.6,2,2,0.6084768701151261,0.7935716089521474,-0.20791169081775987,0.9781476007338056
2024-02-08,5.6,38244.19,0.0,58,1020.7,14.4,-0.7,6,10.6,0.0,34373.5,59.648438,36.309315,986.0,15.1,0.8987901168778839,7.2,2,3,0.6220467484408675,0.7829801036770629,-0.6819983600624983,0.7313537016191707
2024-02-09,7.2,38366.53,0.0,52,1018.7,15.4,-0.1,4,13.1,0.0,34648.23,59.648438,36.309315,986.0,15.5,0.9030847981300368,8.0,2,4,0.6354323008901774,0.7721565844991642,-0.898794046299167,0.4383711467890774
2024-02-10,8.0,38490.2,0.0,48,1020.7,16.2,0.5,60,11.4,0.0,34542.52,59.648438,36.309315,986.0,15.7,0.8974367501338003,8.9,2,5,0.6486295610349814,0.7611042586607747,-0.8746197071393956,0.4848096202463373
2024-02-11,8.9,38615.07,0.0,46,1022.7,16.6,1.4,70,7.9,0.0,34264.8,59.648438,36.309315,986.0,15.200000000000001,0.8873426877123363,8.6,2,6,0.6616346182422783,0.7498264012045686,-0.7547095802227722,0.656059028990507
2024-02-12,8.6,38741.01,0.0,50,1023.1,17.0,0.3,1,10.8,0.0,34844.97,59.648438,36.309315,986.0,16.7,0.8994337008766679,9.7,2,0,0.6744436188329455,0.7383263540031065,-0.992546151641322,0.12186934340514768
2024-02-13,9.7,38867.89,0.0,43,1020.3,17.8,1.3,1,11.6,0.0,34912.92,59.648438,36.309315,986.0,16.5,0.898245827082458,10.8,2,1,0.6870527672236669,0.7266075247685656,-0.945518575599317,0.3255681544571563
2024-02-14,10.8,38995.58,0.0,39,1017.7,20.9,3.7,41,11.5,0.0,34981.9,59.648438,36.309315,986.0,17.2,0.8970734631976239,11.2,2,2,0.699458327051647,0.7146733860429609,-0.8480480961564261,0.5299192642332047
2024-02-15,11.2,39123.96,0.0,42,1017.0,21.1,3.0,46,11.0,0.0,35051.82,59.648438,36.309315,986.0,18.1,0.8959169777292483,9.1,2,3,0.7116566222817746,0.7025274741691571,-0.4383711467890778,0.8987940462991668
2024-02-16,9.1,39252.9,0.0,62,1019.1,16.8,2.0,98,20.6,1.0,5994.26,59.648438,36.309315,986.0,14.8,0.15270871706294312,4.0,2,4,0.7236440382959124,0.6901733882429719,0.3420201433256689,-0.9396926207859083
2024-02-17,4.0,39382.28,0.28,82,1017.1,11.8,0.2,79,20.4,1.6,25200.0,59.648438,36.309315,986.0,11.600000000000001,0.6398816929847637,1.1,2,5,0.7354170229639855,0.6776147890466889,0.5591929034707469,-0.8290375725550416
2024-02-18,1.1,39511.98,0.77,88,1019.4,3.6,-2.0,93,17.9,2.3,4044.83,59.648438,36.309315,986.0,5.6,0.1023697116671956,-0.2,2,6,0.7469720876965552,0.6648553979642865,0.7313537016191706,-0.6819983600624984
2024-02-19,-0.2,39641.89,0.0,74,1023.7,5.8,-4.0,80,18.4,0.0,21810.23,59.648438,36.309315,986.0,9.8,0.5501813864071566,0.5,2,0,0.7583058084785624,0.6518989958787126,0.39073112848927377,-0.9205048534524404
2024-02-20,0.5,39771.88,0.0,72,1025.6,6.9,-4.3,40,16.3,0.0,32826.25,59.648438,36.309315,986.0,11.2,0.8253632968821187,2.0,2,1,0.7694148268839378,0.6387494220515272,0.4694715627858907,-0.882947592858927
2024-02-21,2.0,39901.85,0.0,71,1026.2,8.8,-3.5,23,14.0,0.0,32544.8,59.648438,36.309315,986.0,12.3,0.81562133084055,3.0,2,2,0.7802958510707755,0.6254105729852463,0.6691306063588583,-0.7431448254773941
2024-02-22,3.0,40031.88,0.0,69,1026.0,10.1,-3.2,9,14.5,0.0,35698.02,59.648438,36.309315,986.0,13.3,0.891739783392636,4.1,2,3,0.7909456567567772,0.6118864012687243,-0.43837114678907746,-0.8987940462991669
2024-02-23,4.1,40163.08,0.0,68,1024.7,11.8,-2.6,32,13.2,0.0,34582.15,59.648438,36.309315,986.0,14.4,0.861043276561459,4.6,2,4,0.8013610881746766,0.5981809144059165,-0.06975647374412527,-0.9975640502598242
2024-02-24,4.6,40295.54,0.07,75,1025.3,10.9,-1.4,78,16.4,4.6,35711.88,59.648438,36.309315,986.0,12.3,0.8862489496356172,-1.4,2,5,0.8115390590073611,0.5842981736283684,0.5591929034707469,-0.8290375725550416
2024-02-25,-1.4,40429.13,2.94,82,1028.4,1.1,-5.2,100,16.9,4.3,0.0,59.648438,36.309315,986.0,6.300000000000001,0.0,-4.5,2,6,0.8214765533024142,0.5702422926917871,0.4383711467890773,-0.898794046299167
2024-02-26,-4.5,40563.75,2.87,73,1030.9,-2.3,-6.3,99,17.0,4.2,3600.0,59.648438,36.309315,986.0,4.0,0.08874919108810206,-3.5,2,0,0.8311706263658079,0.5560174366570446,0.5299192642332049,-0.848048096156426
2024-02-27,-3.5,40699.29,0.14,66,1031.6,1.0,-6.3,84,10.4,0.2,36042.82,59.648438,36.309315,986.0,7.3,0.8855884218127638,-2.2,2,1,0.8406184056344782,0.5416278206559814,0.24192189559966773,-0.9702957262759965
2024-02-28,-2.2,40835.63,1.33,68,1029.9,2.7,-6.8,98,12.2,1.8,32192.53,59.648438,36.309315,986.0,9.5,0.7883441494596753,-3.0,2,2,0.8498170915275278,0.5270777086423722,0.3090169943749475,-0.9510565162951535
2024-02-29,-3.0,40972.67,4.27,79,1028.8,-1.4,-4.0,100,16.2,6.1,0.0,59.648438,36.309315,986.0,2.6,0.0,-1.9,2,3,0.8587639582758029,0.5123714121284237,0.2923717047227366,-0.9563047559630355
2024-03-01,-1.9,41110.3,0.98,73,1028.2,1.9,-5.2,99,14.3,1.4,9151.25,59.648438,36.309315,986.0,7.1,0.2226023648574688,-2.0,3,4,0.8674563547295969,0.49751328890718066,0.03489949670250097,0.9993908270190958
2024-03-02,-2.0,41248.41,0.0,71,1025.9,4.2,-5.9,35,12.2,0.0,35342.89,59.648438,36.309315,986.0,10.100000000000001,0.8568303602490374,-0.3,3,5,0.8758917051442429,0.48250774176121847,0.9945218953682733,0.10452846326765346
2024-03-03,-0.3,41386.9,0.0,68,1022.4,6.4,-6.2,9,11.0,0.0,37059.02,59.648438,36.309315,986.0,12.600000000000001,0.8954287467773618,2.6,3,6,0.8840675099433636,0.4673592171580022,0.8910065241883679,-0.45399049973954675
2024-03-04,2.6,41525.67,0.0,65,1019.2,10.1,-4.1,81,11.3,0.0,35416.96,59.648438,36.309315,986.0,14.2,0.8528931622295318,2.1,3,0,0.8919813464595485,0.45207220393230435,0.5150380749100544,-0.8571673007021122
2024-03-05,2.1,41664.62,0.0,89,1019.5,5.7,-1.6,100,6.8,6.0,290.15,59.648438,36.309315,986.0,7.300000000000001,0.00696394206883442,4.4,3,1,0.8996308696522433,0.43665123195606403,-0.9993908270190958,0.03489949670250128
2024-03-06,4.4,41803.64,0.0,72,1018.4,11.2,-0.4,51,7.9,0.0,30132.95,59.648438,36.309315,986.0,11.6,0.7208212012159707,6.7,3,2,0.9070138128026359,0.4211008707960896,-0.6018150231520483,0.7986355100472928
2024-03-07,6.7,41942.64,0.0,66,1015.4,15.1,-1.1,20,7.7,0.0,37201.43,59.648438,36.309315,986.0,16.2,0.8869596668211635,9.4,3,3,0.9141279881853337,0.40542572835999735,-0.24192189559966787,0.9702957262759965
2024-03-08,9.4,42081.52,0.0,62,1013.6,17.8,2.4,61,13.3,0.0,36516.14,59.648438,36.309315,986.0,15.4,0.8677476478986501,7.5,3,4,0.9209712877166346,0.38963044953078796,-0.9986295347545738,0.052335956242943946
2024-03-09,7.5,42220.17,0.0,85,1016.4,11.8,4.8,91,16.0,0.6,12443.29,59.648438,36.309315,986.0,7.000000000000001,0.29472382512907935,9.5,3,5,0.9275416835791966,0.37371971479046906,0.49999999999999994,-0.8660254037844387
2024-03-10,9.5,42358.5,0.0,82,1017.0,15.2,5.1,70,12.8,0.0,28250.71,59.648438,36.309315,986.0,10.1,0.6669431164937379,10.9,3,6,0.9338372288229252,0.35769823883312546,0.37460659341591224,-0.9271838545667873
2024-03-11,10.9,42496.41,0.14,69,1017.5,19.2,4.1,73,23.9,6.1,36776.41,59.648438,36.309315,986.0,15.1,0.8654003949980716,4.3,3,0,0.9398560579418954,0.3415707691678556,0.4694715627858907,-0.882947592858927
2024-03-12,4.3,42633.8,0.42,90,1026.1,5.7,2.2,92,15.8,14.9,1042.08,59.648438,36.309315,986.0,3.5,0.024442578423691998,5.6,3,1,0.9455963874271426,0.3253420847119801,0.4694715627858907,-0.882947592858927
2024-03-13,5.6,42770.77,0.0,73,1025.6,11.6,0.9,30,7.6,0.2,33749.01,59.648438,36.309315,986.0,10.7,0.7890671596513227,6.1,3,2,0.9510565162951535,0.30901699437494745,-0.9816271834476639,0.1908089953765451
2024-03-14,6.1,42908.31,0.0,73,1028.9,11.4,0.2,62,19.5,0.0,38078.61,59.648438,36.309315,986.0,11.200000000000001,0.8874413837319625,8.7,3,3,0.9562348265919056,0.29260033563334836,0.5299192642332049,-0.848048096156426
2024-03-15,8.7,43046.52,0.0,75,1022.3,16.9,1.5,75,10.9,0.0,34964.2,59.648438,36.309315,986.0,15.399999999999999,0.8122421975109718,11.5,3,4,0.9611297838723007,0.27609697309746883,-0.2588190451025208,-0.9659258262890683
2024-03-16,11.5,43185.32,0.0,73,1015.8,18.8,3.4,79,15.0,0.2,32222.53,59.648438,36.309315,986.0,15.4,0.7461454494258697,12.6,3,5,0.9657399376548549,0.2595117970697999,-0.9961946980917455,0.08715574274765789
2024-03-17,12.6,43324.61,0.0,70,1017.6,19.4,7.3,25,24.0,0.4,38244.62,59.648438,36.309315,986.0,12.099999999999998,0.8827458573775967,12.5,3,6,0.9700639218515071,0.2428497220959356,0.37460659341591224,-0.9271838545667873
2024-03-18,12.5,43464.3,0.0,72,1019.5,18.8,6.8,51,16.6,0.0,37336.46,59.648438,36.309315,986.0,12.0,0.859014409526899,18.6,3,0,0.9741004551724205,0.22611568550828828,0.3420201433256689,-0.9396926207859083
2024-03-19,18.6,43604.31,0.0,48,1008.6,28.6,6.5,83,27.8,0.0,36105.39,59.648438,36.309315,986.0,22.1,0.8280234224552573,14.7,3,1,0.9778483415056568,0.20931464596304847,-0.2419218955996675,-0.9702957262759965
2024-03-20,14.7,43744.54,0.0,66,1007.7,22.2,6.4,40,21.3,1.1,34967.55,59.648438,36.309315,986.0,15.799999999999999,0.7993580455983764,11.7,3,2,0.9813064702716093,0.19245158197082998,-0.9702957262759966,0.24192189559966742
2024-03-21,11.7,43884.91,0.0,64,1016.2,18.5,6.2,24,17.7,0.0,38735.92,59.648438,36.309315,986.0,12.3,0.8826706036311798,11.9,3,3,0.9844738167520922,0.1755314904214282,-0.9816271834476639,0.1908089953765451
2024-03-22,11.9,44025.34,0.0,68,1014.9,18.1,6.9,78,12.6,0.0,37164.29,59.648438,36.309315,986.0,11.200000000000001,0.8441567969719258,15.2,3,4,0.9873494423939864,0.15855938510313475,0.4694715627858907,-0.882947592858927
2024-03-23,15.2,44165.72,0.0,51,1010.1,22.4,8.1,36,9.7,0.3,36418.83,59.648438,36.309315,986.0,14.299999999999999,0.8245949573560671,16.4,3,5,0.989932495087353,0.141540295217043,-0.9743700647852351,-0.22495105434386525
2024-03-24,16.4,44305.98,0.0,48,1013.0,25.0,7.2,52,14.3,0.0,36913.9,59.648438,36.309315,986.0,17.8,0.8331584133789615,19.3,3,6,0.9922222094179323,0.12447926388678915,0.29237170472273677,0.9563047559630354
2024-03-25,19.3,44446.02,0.0,42,1006.0,25.4,13.0,94,25.4,0.0,12752.63,59.648438,36.309315,986.0,12.399999999999999,0.2869240035440744,15.9,3,0,0.994217906893952,0.10738134666416309,0.01745240643728344,-0.9998476951563913
2024-03-26,15.9,44585.75,0.0,42,1008.2,22.1,6.1,17,21.4,0.0,37567.68,59.648438,36.309315,986.0,16.0,0.8425938780888512,14.5,3,1,0.995918996147179,0.09025161003104117,-0.6018150231520484,-0.7986355100472928
2024-03-27,14.5,44725.09,0.0,36,1013.1,22.6,5.7,26,24.1,0.0,40741.57,59.648438,36.309315,986.0,16.900000000000002,0.9109332144440627,8.8,3,2,0.9973249731081555,0.07309512989807777,-0.984807753012208,-0.17364817766693033
2024-03-28,8.8,44863.95,0.0,63,1021.4,14.2,5.6,100,16.3,1.1,22407.45,59.648438,36.309315,986.0,8.6,0.49945334728662993,9.3,3,3,0.9984354211555643,0.055916990100603484,0.48480962024633717,-0.8746197071393957
2024-03-29,9.3,45002.22,0.0,45,1020.8,15.1,4.2,54,18.2,0.0,36378.17,59.648438,36.309315,986.0,10.899999999999999,0.8083638984921188,10.6,3,4,0.9992500112396835,0.03872228089217446,0.9781476007338057,-0.20791169081775934
2024-03-30,10.6,45139.82,0.0,37,1021.8,18.0,3.7,6,9.9,0.0,41348.3,59.648438,36.309315,986.0,14.3,0.916004981854159,13.5,3,5,0.9997685019798909,0.021516097436222254,0.5446390350150273,-0.8386705679454239
2024-03-31,13.5,45276.65,0.0,36,1019.8,21.4,4.5,68,18.1,0.0,38672.36,59.648438,36.309315,986.0,16.9,0.85413474715996,8.8,3,6,0.9999907397361901,0.004303538296244289,-0.29237170472273716,0.9563047559630353
2024-04-01,8.8,45412.62,0.0,70,1021.5,16.6,4.4,57,21.4,10.8,30673.55,59.648438,36.309315,986.0,12.200000000000001,0.6754410998528603,8.7,4,0,0.9999166586547379,-0.01291029607500882,-0.9396926207859083,0.342020143325669
2024-04-02,8.7,45547.81,0.0,62,1021.8,13.6,4.0,29,10.5,0.6,39355.91,59.648438,36.309315,986.0,9.6,0.8640571302989102,10.5,4,1,0.9995462806873573,-0.030120304846908114,0.9975640502598242,-0.06975647374412533
2024-04-03,10.5,45683.17,0.0,53,1017.5,17.6,3.0,4,13.9,0.0,42175.89,59.648438,36.309315,986.0,14.600000000000001,0.923225993292497,14.7,4,2,0.9988797155850336,-0.04732138832243185,0.9271838545667874,-0.37460659341591207
2024-04-04,14.7,45818.77,0.0,37,1013.5,23.1,4.8,19,15.3,0.0,41387.64,59.648438,36.309315,986.0,18.3,0.9032900708596063,14.9,4,3,0.9979171608653922,-0.06450844944931623,-0.8191520442889918,0.573576436351046
2024-04-05,14.9,45954.55,0.0,45,1015.2,24.1,8.1,55,22.3,0.0,42677.59,59.648438,36.309315,986.0,16.0,0.9286912830176771,15.0,4,4,0.9966589017541702,-0.08167639533042241,0.6156614753256584,-0.7880107536067219
2024-04-06,15.0,46090.4,0.0,48,1017.5,23.0,8.1,6,19.2,0.0,42690.04,59.648438,36.309315,986.0,14.9,0.9262241160849114,16.7,4,5,0.9951053111006976,-0.09882013873287143,0.7431448254773942,-0.6691306063588582
2024-04-07,16.7,46226.25,0.0,36,1016.4,25.0,7.9,57,17.4,0.0,37775.94,59.648438,36.309315,986.0,17.1,0.8171967226413565,16.2,4,6,0.9932568492674143,-0.11593459959550041,0.5591929034707469,-0.8290375725550416
2024-04-08,16.2,46362.01,0.0,41,1017.2,22.5,10.6,93,23.1,0.2,22041.5,59.648438,36.309315,986.0,11.9,0.47542157900401644,15.0,4,0,0.9911140639934547,-0.1330147065341959,0.5446390350150273,-0.8386705679454239
2024-04-09,15.0,46497.57,0.0,50,1022.0,20.6,9.2,18,17.7,0.0,42719.96,59.648438,36.309315,986.0,11.400000000000002,0.91875682965798,15.7,4,1,0.9886775902323405,-0.1500553983446526,0.9135454576426009,-0.40673664307580026
2024-04-10,15.7,46632.86,0.0,46,1016.5,23.4,7.5,29,16.6,0.0,43200.0,59.648438,36.309315,986.0,15.899999999999999,0.9263853857558811,16.4,4,2,0.9859481499638304,-0.16705162550211924,0.7193398003386511,-0.6946583704589974
2024-04-11,16.4,46767.79,0.0,50,1010.0,22.4,8.9,56,15.5,0.4,35558.47,59.648438,36.309315,986.0,13.499999999999998,0.760319655899926,11.0,4,3,0.9829265519799822,-0.18399835165768005,-0.10452846326765342,0.9945218953682733
2024-04-12,11.0,46902.25,0.0,79,1013.0,13.8,9.1,100,14.7,8.3,0.0,59.648438,36.309315,986.0,4.700000000000001,0.0,10.6,4,4,0.9796136916454901,-0.20089055513063506,-0.7771459614569706,-0.6293203910498378
2024-04-13,10.6,47036.15,0.0,78,1014.3,14.2,8.4,98,16.8,7.0,11869.91,59.648438,36.309315,986.0,5.799999999999999,0.25235717634202626,8.8,4,5,0.9760105506323683,-0.21772323039653177,0.8829475928589269,-0.4694715627858909
2024-04-14,8.8,47169.4,0.0,85,1016.1,10.6,6.8,95,12.4,3.3,0.0,59.648438,36.309315,986.0,3.8,0.0,11.5,4,6,0.9721181966290613,-0.23449138957040985,0.37460659341591224,-0.9271838545667873
2024-04-15,11.5,47301.9,0.0,72,1020.0,17.0,6.8,21,13.0,0.0,43185.62,59.648438,36.309315,986.0,10.2,0.9129785484304014,13.0,4,0,0.9679377830240642,-0.25119006388481935,0.9975640502598242,-0.06975647374412533
2024-04-16,13.0,47433.54,0.0,67,1021.7,19.4,6.3,88,15.9,0.0,38592.62,59.648438,36.309315,986.0,13.099999999999998,0.8136145857973072,13.0,4,1,0.9634705485641488,-0.2678143051621742,0.8090169943749475,-0.587785252292473
